Atom1,Atom2,Atom3,x1,y1,z1,x2,y2,z2,x3,y3,z3,Energy
1,1,8,3.280185815433305,2.828062665264992,3.637262987438959,2.854487789678293,4.654608961024985,1.9518977265206776,0.11968698499250974,1.226887977282149,2.8788520271313667,10.94844829474426
1,1,8,2.2522824276866533,0.5249436242267952,1.927763731442097,1.999791979011936,4.812417224246588,4.699052842374992,1.517582731482927,3.7517806143098764,2.585783625432667,10.303444537020443
1,1,8,4.616727242949517,4.567077318338132,2.1960452655235096,1.5191060659832805,4.717821310279929,2.539311491763237,4.5620592220761855,4.793374188365991,1.0585295484047736,5.598477758860027
1,1,8,3.7743189974740994,0.7936900671919256,0.5392395089743585,4.329886907872458,3.1686429958880864,1.963470176232066,0.20428101239908347,3.571031496811374,3.311489024456783,11.003423963644902
1,1,8,1.8513142165036593,1.4590175584388905,4.6917643347674325,2.1106826849955955,1.7610310780561444,2.0487112187235565,3.725455633177399,1.4203255203416694,4.70180822413459,9.005687179055577
1,1,8,4.387525695221489,3.063916071972779,2.0590298280319446,4.748121930388194,4.124997472197702,3.4006709994416955,1.413997804348578,4.5506699857644115,3.905751325059313,10.484914920240701
1,1,8,4.275208144375615,2.5609797250703545,3.805233531857813,3.2662464398111895,2.2137168719357474,3.6926244967110824,3.8544823552343015,4.1879912457154225,4.740959815106081,6.516177549560693
1,1,8,1.7517145322426368,3.195611742574501,3.869722417688066,1.1115576787041443,2.9774232892006722,0.367037588081211,2.2887074500248965,0.16951657158244426,0.812404437488996,10.859651055317176
1,1,8,2.5071982382478915,2.021980123779055,1.2228743434273592,1.8046348793719758,2.259889223004846,1.6470855773159605,2.200061885501831,2.633663090270722,1.5325334097644734,22.984221048067823
1,1,8,0.581329263929895,4.978558147482328,4.075259181454662,3.5647663247838683,2.7830058426156485,4.956218098052377,1.3725055948537586,4.036573330026345,4.091138254711878,5.651577951455728
1,1,8,0.7157022336689145,1.2914837957282321,1.3511284208527985,0.8044830115957013,4.58237007944743,4.282393106582208,1.7423113331263307,3.360509131096323,0.7938479159420764,10.295826447517648
1,1,8,1.272650268890481,4.009013621826249,3.920313901286886,4.307002495972425,2.423669543734645,1.713725466458903,4.364396248624788,3.173488540764517,4.615278238244872,10.748036741158494
1,1,8,3.521261127249537,2.445022643777874,0.12180119490001029,3.4509009301378852,0.37222512605025626,4.508060716413122,4.153790386841839,0.8624329799339969,1.4436576653406092,9.819466361420927
1,1,8,1.4463734187459214,2.683882973905459,2.4145017592334383,2.556802255082359,0.10224475588998083,4.2535112154269425,4.892286688642654,2.2222008769382673,0.8877480155779871,10.986415497073189
1,1,8,0.5214807288687179,4.0715694857123985,2.8536868396660857,2.6189118985516995,0.5209623431625887,1.7039552971450156,3.4212768637690205,3.5490110350521418,0.27651323936159433,10.932769786524663
1,1,8,1.3689254411014633,1.619438204127831,3.8614142463955354,2.194292258334313,2.5756395122115143,1.5458834958851486,0.9915586464456133,0.46703074996428895,0.8671530194402216,10.401413521762079
1,1,8,2.634088294594062,3.8686064881440037,3.3805511300440894,0.4543121591412702,0.2101556938110305,1.3264183514342065,4.654496064953006,1.470645415866279,0.38897248590428146,11.006591948692778
1,1,8,2.5341110880509756,0.09582068247298736,2.971613906037222,1.5904998228248624,3.7064578658994756,0.38403374815798696,1.464466828997999,1.8979000913269068,1.3027987765402553,9.304677790131597
1,1,8,0.4501605791208291,4.9954666599842765,1.9136342156453845,4.251368024778938,4.938866140185045,2.3112939067514486,1.2980971274344533,2.5862404957544523,4.506986218185025,10.970817912493676
1,1,8,3.6027213244077743,1.3268769280353043,0.06613679043747656,1.4582525241488038,0.1408080221247271,0.7141384434357712,0.012648648042630772,2.678506741872665,1.3261498873840765,10.801109144312179
1,1,8,4.568109185551857,3.092930399009597,1.4717971255839717,1.664066315660916,0.4291268921551844,3.842644220373277,3.6266611609285038,2.5084605827871354,0.31681667900940014,7.958213029776513
1,1,8,4.262911543356819,2.727944855219404,3.3644915768295403,4.166341484253909,2.097199920203947,3.789765889983559,3.904811579148792,0.6898320301101163,1.9759480016703612,5.469214289607544
1,1,8,2.7710962506799097,1.1351593264528803,1.7783619057782323,4.430658472835372,0.19039491080734994,4.129103672670544,1.9380255908262205,2.61119130929599,0.8194261288577187,9.368739980063813
1,1,8,0.30173546194174394,1.641276470788771,3.348352688837376,2.5742950232803388,0.803017409287865,4.097841452243895,3.0886294405759807,0.4080780571006881,0.15480097148894978,10.972394138165441
1,1,8,3.864638243057303,1.666880358315857,4.578192269711432,3.216258999076336,1.5927040159247126,2.419677496131129,1.6317005598316618,1.7066007872873878,3.3851666007067225,8.630771877502948
1,1,8,2.6041474107151137,0.5912737372778709,3.4169930008229823,0.3023287862182522,0.27426762889601997,4.9346875492322075,2.5675133376581116,1.145584529882067,3.019060026073878,10.393330799803245
1,1,8,1.7149116771269168,3.755524959007324,0.20480466883414428,2.747799765444223,2.116969187956246,3.9353046038379027,2.9327324186486408,1.8479555418257576,0.11449941100471484,10.117255218201288
1,1,8,4.899572891663523,2.146202473709795,2.3223951422489986,2.1748705581198555,2.848918678132622,2.553623376607072,3.4205911044241093,3.283788842443604,0.45967824580687766,10.089498421263976
1,1,8,0.9664858826535305,1.7817979374314585,0.29770964528793353,3.2454887280731697,4.299799841306138,4.232806128828849,4.504064189994329,0.5177880338977026,0.6739116487768815,10.988932999117182
1,1,8,1.7556810720687954,4.562828291315194,0.44356255809587297,0.2863813557827172,3.794795759909866,2.5961572859745203,1.0170997614766182,1.6760990795655661,0.5361686137810467,10.673714620518474
1,1,8,2.8379905336974094,4.320951829927532,3.612728013581812,1.9735807782149706,4.180746364216915,2.721803284950653,2.245987522428328,0.0004882172381975858,2.4970328000633417,8.742224494464036
1,1,8,0.09419624677278082,3.0141676994869337,0.4873637121135699,1.560028023454398,4.450739743330043,4.517208218508246,2.6280009569867477,2.894070390286583,1.7323500384792268,10.680717894244435
1,1,8,0.91330710934867,1.9405809548016506,4.861357108727006,2.175771408151961,0.4867479444334316,3.3229463704582267,2.7796459138242033,3.4250911758846914,3.1077890514607547,10.642592335764714
1,1,8,0.257429695935919,3.753949084833232,2.980770758364861,2.4919587906415885,1.7661563133678397,3.6722222118813064,4.568618884607522,4.863804052859021,3.3905176355152697,10.979170812087077
1,1,8,3.4814853156699472,4.735472304252703,2.6115675014138167,3.484520748740466,4.7072965036655905,3.563575936483776,0.6197367224596384,3.262642700026926,4.821636050126694,6.513727523407264
1,1,8,1.5132402457215821,2.7605975495957065,1.982661471791357,3.628821042236946,4.602566476762886,0.5970837910790333,2.5161237102474576,2.6060145076570116,3.1865994979554566,7.771608191386854
1,1,8,3.02649499862492,0.9502678880316356,2.905459326655857,4.785171690029694,4.7759141363863415,4.279515301770998,4.206907250682566,0.7141132980268811,4.005476508363658,8.098209590025695
1,1,8,0.6990536896206667,0.9318738105640934,4.720068197421429,1.573088568200978,4.629135631523137,3.3563040724703512,2.0779777019857653,3.9494124961666337,4.327077269392012,6.189866024054852
1,1,8,3.1246861146597356,1.6749921353264008,2.25473409169425,4.84593044649068,2.945945208270992,1.4716503518920692,2.0100112478390644,4.684735273573084,4.475133309801179,10.925538881405114
1,1,8,1.751441372672452,4.31458585909028,2.273579294838282,1.8846526213291792,3.031205571042046,3.8950354938498286,3.918017335289672,2.8859696189337916,0.5627870345786651,10.741504863593194
1,1,8,1.1339038870368574,4.460477883232647,2.4079205853514045,3.0231484367697354,2.8214710809998604,2.8456765447468935,2.441458286817748,2.9375844675025418,4.253547922566402,7.29757837666142
1,1,8,2.766784236359754,3.4726877320208462,2.3529515687990195,0.21127386482077404,3.032168434404535,0.7786474900928014,4.2723109985175185,2.137480574779453,4.227724501469558,10.702733264261884
1,1,8,0.21148044841360958,3.1115826444714347,4.014806760824288,1.530179453067958,3.1726323831819125,0.4794636569866467,0.2782646902788072,0.4953525457845581,3.893949512593599,10.59824622091119
1,1,8,3.4557565536232797,3.7118296925241,1.3164127027585444,2.5467089034362806,1.3947527636133006,4.5041307289763255,1.693497829248281,4.606063818518659,4.094578895505457,10.869634156001023
1,1,8,3.481001748065533,2.5223531044158385,4.928522106398473,1.837971762600632,2.317490435900132,2.3898001274773706,2.469619597677256,0.633027324358113,3.6181404377273143,9.514983210447731
1,1,8,3.719651507660273,0.8766763348139428,1.7024499763083671,2.278855870180832,2.682660222625648,4.840190268901633,2.963929806064431,0.3290787415890134,2.103279002386333,5.359976329195561
1,1,8,2.9175074933446163,1.7984215572846773,2.525702404601338,3.791010815586009,1.340262099526885,1.0602303148532055,4.1348120632785665,2.935325548154556,2.554591323246669,7.368562444650122
1,1,8,2.8603959924111044,3.5356631174031277,0.5241866532728706,1.9685605706653553,1.1774444566602131,1.9150172966772554,2.4788498993613417,3.267791145200405,1.2616863620922518,5.394133640499922
1,1,8,2.776961121670802,4.3756827510244625,2.6618476964493345,2.8463536843435024,1.4005649059084497,1.1085898024450285,1.4280110002363122,1.6982278066715784,3.2295881470917727,10.409317056568995
1,1,8,1.6548947045665119,1.0891376502913426,0.7832091824508541,1.6885479912227652,4.092506024891308,3.465419861675374,0.22862150156622074,3.5380444729734686,0.845292364996858,10.61008720267192
1,1,8,1.5111394026204232,3.4663063179948015,0.3425615614800348,4.69780355359194,1.3929452826973376,3.2272400057446093,0.4474899870699367,3.5726477795250022,3.7155783770621076,10.964309418707893
1,1,8,0.01721456759061546,1.1354217399915179,1.8461125162725434,3.873938522603844,0.0584264037349741,2.7687424098988824,3.771715726262176,1.1105503506963603,3.875322586328296,7.591324611115548
1,1,8,2.6559082241849987,2.355578263107694,0.4574606764145811,3.774952270016601,1.811591099243464,2.846753603392324,3.952124339110348,4.092586111765376,4.20744288572646,10.623525837714693
1,1,8,1.8289937441428505,4.047673329895043,4.147856966341173,0.5082187669553706,0.9266887946338803,2.4444002506516,3.9955533144437894,1.31378367096874,4.391592776444975,10.94481632471452
1,1,8,3.6253139854965615,0.13071643659845145,4.738914353859197,0.6446380157382292,4.784694057861141,1.3535641111362722,4.891565617978541,2.8129819274851853,3.065229510811656,10.94613923873062
1,1,8,3.900088629467576,4.575726829400579,3.724898129231856,1.821918580610432,4.708501071855444,4.01747720500489,0.41863644881841744,2.136502157813066,2.578711205984379,10.799894119808542
1,1,8,4.868125292514406,1.5665908004866824,2.453710028890618,4.67391381581277,2.647722053754842,3.1357114638809147,2.4249838965651183,1.2809575225728005,3.4052285654767105,8.719890723482596
1,1,8,1.6142544460025827,2.2050150827812742,0.3494202088744963,2.1181854657272217,2.373957711490044,2.4516023247389347,3.4380498481872013,0.244005949005619,0.044406076623468294,10.550939598689364
1,1,8,1.2021190183837405,0.47049108808222273,0.12541538462584323,0.21288739235747645,1.7550997624974136,2.1771731221438158,2.6883575056724727,2.1231272097842764,4.293070306283721,10.905555802334236
1,1,8,3.806733694879991,2.6165510052833123,3.6774137723054636,3.4865598108426625,4.716826791771588,3.669084554446079,4.4304102688236915,4.222052550566665,1.9261142852639952,9.111929895369943
1,1,8,0.887608109382168,1.2493675918526752,4.483556254276023,3.16857225477308,3.170812352758152,1.3840347217702254,0.10266746730783982,0.2689218930466597,3.0520286079012116,9.22922393795736
1,1,8,2.9340133346117447,0.02839272021357586,3.50452949268349,4.971265906800798,3.187392085036313,4.23257134951885,0.21178835036188226,0.03766605371412712,4.018877754030134,10.719048998056584
1,1,8,3.968349826625918,4.182356502889389,4.49051657259722,4.536354425045333,1.8129016308652834,1.9267851151073545,0.5339924568710347,3.585618803861141,4.931716198806007,10.962662988731562
1,1,8,1.8977815252016121,1.8677048248086887,4.242918187744246,2.8312841542270153,2.7966307547969733,3.6909017695959543,4.392951418384744,2.766709060269405,3.670079141387043,6.87582939537466
1,1,8,1.414164838539147,2.478416251350437,3.5842543240320115,2.5584006921916007,3.0314481030070075,1.7001697184711762,3.0793097606026016,1.6715362601894053,4.890497452729245,10.056870749202208
1,1,8,3.599878826678755,2.537362913357316,1.7914635311681226,2.0373900589149843,0.1977534853855195,0.9221397192903047,3.6304305473486744,3.0334420595092535,0.9951783812257725,5.519346102560719
1,1,8,1.4314487995698455,3.4899514540649665,1.1995494647882743,4.509433515512404,0.5570756218141609,4.750432229725625,0.08438231992618228,4.359128132750321,4.077721181210811,10.92667452108327
1,1,8,3.4417091428510105,2.0600741896323886,1.0480396349544403,0.3256958784008268,2.6677756959841945,3.0628782122962397,4.0224872326199215,3.3370380995138387,0.6447603690380244,7.210620925160583
1,1,8,2.4754684951196584,2.5184830419791715,4.732593624353064,3.1929732401282482,0.3030545949682195,2.4277614091442494,3.9365049267917613,0.18216919131072984,1.9042125994486998,5.719550543862684
1,1,8,1.0965244803137315,4.1268865116315245,0.38330179280145205,0.2877921488076518,1.623183589282986,1.6609362638687948,0.1859601957323409,4.990601614715407,0.017942396916818537,6.33530468579055
1,1,8,1.8483259714186973,0.8974198929166033,0.6857201269210766,3.067158620653962,3.6795691738483844,4.103841824684284,3.3625700542251,1.5443017748441301,4.717583763606554,10.091163592289782
1,1,8,0.961688675199302,3.3072227754981802,4.002368789528484,4.467686164977715,4.495791914669153,2.3638308619643156,4.310810279114061,2.0748477035687873,4.867547391577224,10.923001371518211
1,1,8,3.5437589108461296,3.4978889328414025,4.491668690389155,2.146131544525935,2.076959619570963,1.321939573924988,1.3015103457275128,3.820558533852636,3.1079154128760376,10.262763616820042
1,1,8,3.078622241246836,0.8390961489248738,4.66864481645246,2.098518211888532,4.173004856089471,4.354451417260387,2.390782055911757,4.156266940993208,1.8507722763665742,10.498275711477655
1,1,8,2.8007067638456262,0.6219177473332349,0.8878949367686145,3.221370519986273,1.20129821591132,4.908482000515193,4.931092568849248,3.0209131154494493,4.045184876773858,10.61739526691738
1,1,8,4.622191118427461,0.29170223451590926,4.041891603934599,3.1420023061370284,1.4745126964998567,0.5763431636466265,2.915441723165379,4.749349630067638,2.2193994359843034,10.97969579546091
1,1,8,4.692904837490613,0.053562272589356974,0.8069166244107734,1.8480173424369173,1.0318981171661208,4.858089209368839,2.1300985761771725,1.5857456472436153,3.7324183399562036,6.2420916269772615
1,1,8,1.5568217757171272,2.6765590398696815,2.4394030803907314,1.121063517109645,3.8694514837365306,4.422468423586688,1.0870028789750035,4.677546735358554,3.776830231399831,4.887841463629716
1,1,8,3.9572485866213194,2.4653941665113503,3.3964113275166086,4.571249303421098,2.653125509434094,2.6901792158031643,0.6127402463528964,2.799711125803723,1.4598281137753526,6.536360535135187
1,1,8,4.605922095782711,3.0890059897847455,4.265868534150023,0.6264832687617755,0.3093456231746011,2.333585046314275,2.3826422233211857,4.897183572366741,2.0676332426429194,10.973282987410913
1,1,8,0.7534987413879851,4.384328570330618,0.6244988286320513,1.8865890798310763,1.4862862069989757,0.023516034663564334,3.890075243678754,4.010020312988697,3.3635799479323674,11.003168698179653
1,1,8,1.2749078354366312,3.093887377698295,4.399041122975376,1.4887670533703607,2.1005524255581816,3.0630699775073245,3.6697468895157277,4.948762560661446,3.04011477255802,10.347028810688169
1,1,8,4.552547758386899,3.4727146271290916,0.5188539063553349,1.014043315592577,0.37015578859795173,4.482703898872497,4.16743180957712,1.0128606187938876,2.9334800931797074,10.910705657289903
1,1,8,4.659396382628785,4.929428626721572,0.9851212539586224,3.5035008807894243,1.3043315502996085,4.963991600049908,4.9169798686531045,0.3067907191725061,3.8306081577447086,9.716643329877243
1,1,8,0.6063033576367716,3.7163453505748683,1.2195021830366377,4.208404866454697,4.766942275141268,2.786296971302724,1.9932986804094732,1.458858256277567,2.5763124134030817,10.811762569364175
1,1,8,2.6759987315179585,3.3853518067191257,1.742586471002795,0.32741926652523623,3.0618240900707585,4.72411555838743,0.9019627961735266,4.3339193083018435,1.218563837036859,9.71531761248792
1,1,8,1.4487283223983305,0.15363007626852665,3.1711114038090087,2.7083171156140873,4.516764534970673,1.5648071825577259,4.544933689440718,0.03687967091249633,3.1327851053197957,10.873472116045104
1,1,8,2.6015103840528955,2.7445596090255937,0.8090463432794814,2.0730332138795498,2.7128243028868795,3.0478177456029023,1.0348854741156432,4.732707496933028,2.6324139181298682,10.069799570463129
1,1,8,3.093710250221453,3.4053679647456905,1.1923894605753804,0.40989214826401665,0.8047522237413657,0.1734154960640727,3.9700602857918312,0.002009359255396026,4.237170009490601,11.016141003144735
1,1,8,4.171520013781828,1.6396784190905955,4.95501007873831,3.7287354985777768,1.8785094660404533,1.8415894667117132,3.50152209415635,4.28936882965882,2.484406473597203,10.452231620675313
1,1,8,3.699618183849014,3.3599907597725176,1.1736302390501967,0.3957144603007928,1.6812000238934122,0.04399656652516126,1.967103867370169,2.3394201327166946,1.8070136816663713,9.299824998363455
1,1,8,0.6577072152870306,4.800046132380001,1.8270773905209725,4.096584759705175,3.1883099428852195,0.9229750889693145,1.0004083373627315,1.364540975381619,1.7790280039025546,10.920092389744608
1,1,8,4.520885093655499,1.7436392473992264,1.5238361239616212,0.026927842560013904,1.2312642788800943,0.47013012852746006,2.783686313596285,4.724198229358251,3.0336472019863563,10.987635108600724
1,1,8,1.8375939248052509,2.0099534291779833,2.2955152412269584,3.541342926390219,1.6870081798371606,3.52599942214076,1.7460296456496993,0.3844012739383096,1.5120466939477812,8.679269798345569
1,1,8,3.6219885192267083,1.673430129771491,3.4682077415271033,1.3283866465083944,1.0938845581988792,0.10050640130292499,4.622434050050645,0.048180002149535994,4.784751105814708,10.233294599307452
1,1,8,4.0701305129725185,4.254537409761995,2.7572205099124276,3.085161423235696,0.5670255904402288,2.922317207389174,1.4959402627597607,2.8189293617362376,0.9607447642758077,10.882217774854468
1,1,8,3.6516549611414773,4.151114279160541,1.1593918649279644,2.7103078390768243,3.797077447057843,0.1031279748417624,3.518807255419187,3.3939701714714596,3.1007147828163593,8.868167367773403
1,1,8,1.6395122879741764,0.9100759398221581,1.7501139540164874,4.215381898835847,1.8788416306348998,3.395227875838194,4.611111300400539,2.834479697112895,3.682721204664976,5.406774982828075
1,1,8,0.25987889606414905,1.0188031875388281,4.195656597214741,4.306997590042292,2.618502444301533,4.699718777238376,0.686684930951339,3.5816907437005714,4.281873437421266,10.556058585309986
1,1,8,0.3002033130903664,3.101399968881951,0.6735071944806553,2.1746964224597147,2.209280639222286,2.7472084219883977,4.183685135260438,3.744593602548761,2.6037884131708626,10.508100415821874
1,1,8,3.647479436516139,2.075988485757423,0.4614034767282399,2.9819744345521793,1.5101175827227586,1.453003262589978,2.93441508683312,3.2575936269135752,2.842684548152719,8.562707525286566
1,1,8,3.436831124373118,2.8093249816457684,3.401194140306645,4.423855231540397,3.8856093839809445,3.1443142703449882,3.322798416674689,4.004670006885437,1.2739538742625633,8.860254503938801
1,1,8,0.00846095710764383,3.6497209872505283,0.3232621384967832,2.974092533787904,2.201773907224708,3.0510169147216444,0.734826475395362,3.5948015027736395,3.4442565987625615,10.539260923753904
1,1,8,3.6360312874567766,3.264780707040675,4.115774200165919,2.798473217923105,3.340547054694505,3.2979019394422355,3.124665149619903,2.2139515679306685,2.54939362156426,4.778918455354564
1,1,8,1.8837345849190956,4.746047517199618,1.3658549833188471,3.374547936964328,4.472683488281408,4.788602553960321,3.2784840492322163,4.612651002894904,2.575962397550345,8.238546664347158
1,1,8,2.9207020388047304,1.657657267683657,0.04388649829362212,1.3649092960138476,0.20213862060147414,4.800300747909066,3.911178010574323,2.2770440620667856,4.809689283824484,10.922711238370582
1,1,8,2.2185018510072667,0.8270655407428329,1.2388874941978427,3.25211935239808,3.4225623703444628,1.4181327240433383,1.372572496889214,3.5049049610002196,1.2671274943585542,8.933748812369064
1,1,8,1.3450807046698872,1.1604218658210748,0.3277163639423686,1.9654572933258656,4.970901691294512,0.09225532487656285,3.9357823442757427,4.456281840623022,4.79282089442632,11.018771724548678
1,1,8,0.2041953743823971,1.9509774754086688,4.73027575816839,0.6359972130029601,0.4352911471446119,0.1390891231072655,3.1502827996174263,1.7628839294506071,3.307177114161239,10.913797364955906
1,1,8,2.5275358470389553,4.47099592733053,2.4549773426639825,3.838093225469008,2.3087970748709803,4.627238123319067,2.1313863197107574,2.3070222040131982,2.0737199573831724,9.944533002633666
1,1,8,2.8673792276331906,0.46486129655264774,4.154120008383158,3.825336644855135,2.6572021226405713,1.5802431772608845,2.006406095102251,1.1562915185802365,2.1757274384728964,9.595371175738578
1,1,8,1.476164321665863,0.07765657000224635,0.5618022972702708,4.358186043396705,4.368344256377757,4.680645166299765,3.5222012017243647,0.17130974421227518,3.722670545905036,10.981982837554646
1,1,8,3.9128662906551366,0.3695300021363346,1.997655256889605,2.9573716912412333,3.820093047485224,4.258461725054902,2.9557870987842803,4.006115971598164,0.8622284588682216,10.926854335816637
1,1,8,4.1921768267990664,2.80189590397176,3.1175207907132636,2.8770579992449257,1.88743512242949,0.29056302911103227,4.063729763107158,4.7343006550974085,0.16308269580039947,10.820141308645525
1,1,8,1.5728988245076592,4.815814266235611,0.5072110068820385,4.502610343352186,2.8449144701572795,1.5084445676668907,2.9376471075677006,4.850074290883936,2.4554369882646276,10.024273005298518
1,1,8,3.4668387166385424,2.2817472940132633,4.563728142225624,1.1867241732319274,0.9477541639403381,2.0915245364081154,4.056203612910903,4.302251387566734,3.9772005800033723,9.984258930223476
